FlightNumber,accm_txn_complete_time
20051130X01919 ,10/17/2025 9:41
20060111X00047 ,10/17/2025 9:41
20051026X01729 ,10/16/2025 6:41
20051020X01695 ,10/16/2025 7:41
20051027X01744 ,10/16/2025 8:41
20051024X01715 ,10/16/2025 9:41
20051022X01705 ,10/16/2025 4:41
20051101X01762 ,10/16/2025 4:41
20051108X01801 ,10/16/2025 4:41
20051018X01677 ,10/15/2025 7:41
20051018X01674 ,10/15/2025 8:41
20051024X01712 ,10/15/2025 7:41
20051019X01686 ,10/15/2025 8:41
20051026X01728 ,10/15/2025 5:41
20051110X01828 ,10/15/2025 6:41
20051122X01868 ,10/15/2025 8:41
20051122X01869 ,10/15/2025 9:41
20051208X01952 ,10/15/2025 8:41
20051103X01777 ,10/15/2025 7:41
20051031X01758 ,10/14/2025 5:41
20051109X01825 ,10/14/2025 5:41
20051019X01693 ,10/14/2025 5:41
20051019X01694 ,10/14/2025 9:41
20051019X01689 ,10/14/2025 7:41
20051019X01689 ,10/14/2025 7:41
20051024X01711 ,10/14/2025 9:41
20051019X01688 ,10/14/2025 5:41
20051109X01822 ,10/13/2025 9:41
20051027X01743 ,10/13/2025 9:41
20051109X01816 ,10/13/2025 6:41
20051020X01700 ,10/12/2025 7:41
20051020X01700 ,10/12/2025 7:41
20051130X01910 ,10/12/2025 8:41
20051031X01759 ,10/12/2025 9:41
20051017X01660 ,10/11/2025 4:41
20051023X01709 ,10/11/2025 4:41
20051104X01790 ,10/11/2025 7:41
20051104X01791 ,10/11/2025 6:41
20060214X00199 ,10/11/2025 5:41
20051018X01675 ,10/10/2025 9:41
20051013X01647 ,10/10/2025 7:41
20051025X01724 ,10/10/2025 6:41
20051125X01888 ,10/9/2025 8:41
20051123X01880 ,10/9/2025 8:41
20051130X01915 ,10/9/2025 8:41
20051017X01659 ,10/9/2025 5:41
20051109X01814 ,10/9/2025 8:41
20051011X01610 ,10/9/2025 7:41
20071221X01980 ,10/9/2025 5:41
20051012X01621 ,10/8/2025 9:41
20051013X01631 ,10/8/2025 4:41
20051013X01632 ,10/8/2025 8:41
20051020X01697 ,10/8/2025 6:41
20051028X01754 ,10/8/2025 5:41
20051026X01736 ,10/7/2025 8:41
20051109X01818 ,10/7/2025 4:41
20051017X01668 ,10/7/2025 5:41
20051015X01654 ,10/7/2025 6:41
20051103X01778 ,10/7/2025 4:41
20051023X01707 ,10/7/2025 5:41
20051104X01792 ,10/6/2025 6:41
20051011X01612 ,10/6/2025 5:41
20051031X01757 ,10/6/2025 8:41
20051018X01683 ,10/6/2025 4:41
20051031X01756 ,10/6/2025 7:41
20051015X01653 ,10/6/2025 7:41
20051109X01824 ,10/5/2025 4:41
20051107X01798 ,10/5/2025 8:41
20051108X01803 ,10/5/2025 9:41
20051108X01804 ,10/4/2025 6:41
20051107X01796 ,10/4/2025 9:41
20051011X01607 ,10/4/2025 4:41
20051109X01823 ,10/4/2025 5:41
20051104X01786 ,10/4/2025 6:41
20051017X01656 ,10/4/2025 9:41
20051101X01760 ,10/4/2025 8:41
20051024X01713 ,10/3/2025 5:41
20051114X01834 ,10/3/2025 9:41
20051114X01836 ,10/3/2025 6:41
20051026X01739 ,10/3/2025 6:41
20051007X01595 ,10/3/2025 4:41
20051012X01622 ,10/3/2025 9:41
20060202X00155 ,10/3/2025 5:41
20051012X01627 ,10/2/2025 9:41
20051104X01783 ,10/2/2025 7:41
20051108X01802 ,10/2/2025 8:41
20051114X01837 ,10/2/2025 5:41
20051123X01876 ,10/2/2025 5:41
20051022X01704 ,10/2/2025 6:41
20051026X01735 ,10/2/2025 8:41
20051028X01747 ,10/1/2025 6:41
20051024X01714 ,10/1/2025 6:41
20051018X01684 ,10/1/2025 7:41
20051114X01833 ,9/30/2025 8:41
20051014X01652 ,9/30/2025 8:41
20051017X01657 ,9/30/2025 4:41
20051028X01750 ,9/30/2025 5:41
20051007X01594 ,9/30/2025 6:41
20051007X01602 ,9/30/2025 8:41
20051005X01581 ,9/30/2025 5:41
20051005X01583 ,9/30/2025 6:41
20051007X01593 ,9/30/2025 4:41
20051026X01738 ,9/30/2025 7:41
20051007X01599 ,9/29/2025 6:41
20051026X01737 ,9/29/2025 5:41
20051026X01741 ,9/28/2025 9:41
20051114X01835 ,9/28/2025 7:41
20051020X01698 ,9/28/2025 6:41
20051007X01600 ,9/28/2025 5:41
20051101X01761 ,9/28/2025 5:41
20050930X01560 ,9/27/2025 4:41
20050930X01553 ,9/27/2025 6:41
20051018X01678 ,9/27/2025 4:41
20051025X01723 ,9/27/2025 5:41
20051024X01716 ,9/26/2025 5:41
20051017X01658 ,9/26/2025 6:41
20050930X01561 ,9/26/2025 9:41
20051101X01771 ,9/25/2025 8:41
20060925X01386 ,9/25/2025 7:41
20051013X01630 ,9/25/2025 7:41
20051013X01637 ,9/25/2025 7:41
20051020X01696 ,9/25/2025 7:41
20051007X01596 ,9/24/2025 8:41
20051003X01563 ,9/24/2025 6:41
20051026X01727 ,9/24/2025 8:41
20051027X01742 ,9/24/2025 6:41
20051003X01564 ,9/24/2025 6:41
20051003X01565 ,9/23/2025 7:41
20051018X01673 ,9/23/2025 9:41
20051101X01770 ,9/23/2025 5:41
20051013X01636 ,9/23/2025 7:41
20051018X01682 ,9/23/2025 9:41
20051023X01708 ,9/23/2025 9:41
20051003X01562 ,9/22/2025 5:41
20050927X01539 ,9/22/2025 5:41
20050929X01550 ,9/22/2025 7:41
20051130X01912 ,9/22/2025 8:41
20051101X01764 ,9/22/2025 9:41
20050928X01545 ,9/21/2025 7:41
20050923X01521 ,9/21/2025 5:41
20050926X01533 ,9/21/2025 9:41
20050927X01536 ,9/21/2025 6:41
20050927X01537 ,9/21/2025 4:41
20051004X01571 ,9/21/2025 7:41
20050927X01540 ,9/21/2025 8:41
20051020X01703 ,9/21/2025 4:41
20051018X01676 ,9/21/2025 5:41
20051004X01574 ,9/21/2025 5:41
20051025X01725 ,9/21/2025 4:41
20051028X01755 ,9/21/2025 5:41
20050926X01532 ,9/21/2025 7:41
20051018X01679 ,9/20/2025 9:41
20051024X01710 ,9/20/2025 9:41
20050929X01549 ,9/20/2025 5:41
20051004X01566 ,9/20/2025 9:41
20050927X01538 ,9/20/2025 8:41
20050926X01527 ,9/19/2025 7:41
20050922X01514 ,9/19/2025 9:41
20050922X01515 ,9/19/2025 9:41
20051004X01567 ,9/19/2025 8:41
20051107X01799 ,9/19/2025 4:41
20051011X01613 ,9/19/2025 5:41
20051018X01669 ,9/19/2025 5:41
20051007X01597 ,9/18/2025 5:41
20051013X01643 ,9/18/2025 4:41
20051014X01650 ,9/18/2025 5:41
20051109X01819 ,9/18/2025 6:41
20051018X01680 ,9/18/2025 5:41
20051004X01568 ,9/18/2025 6:41
20050930X01555 ,9/18/2025 5:41
20050923X01518 ,9/18/2025 5:41
20051025X01717 ,9/18/2025 9:41
20050929X01548 ,9/17/2025 8:41
20050922X01512 ,9/17/2025 9:41
20051013X01642 ,9/17/2025 5:41
20051013X01644 ,9/16/2025 5:41
20051013X01645 ,9/16/2025 4:41
20051013X01634 ,9/16/2025 9:41
20051011X01608 ,9/16/2025 4:41
20051025X01720 ,9/16/2025 6:41
20051223X02010 ,9/16/2025 6:41
20050919X01493 ,9/16/2025 8:41
20050923X01517 ,9/16/2025 8:41
20050920X01495 ,9/16/2025 8:41
20050922X01510 ,9/16/2025 6:41
20060125X00121 ,9/15/2025 9:41
20050920X01494 ,9/15/2025 9:41
20051005X01580 ,9/15/2025 6:41
20051014X01651 ,9/15/2025 6:41
20051013X01641 ,9/15/2025 6:41
20050930X01557 ,9/15/2025 9:41
20051019X01687 ,9/15/2025 6:41
20051019X01685 ,9/14/2025 7:41
20051130X01913 ,9/14/2025 9:41
20050929X01551 ,9/14/2025 5:41
20051013X01648 ,9/14/2025 4:41
20051020X01702 ,9/14/2025 7:41
20050920X01496 ,9/14/2025 4:41
20050922X01509 ,9/14/2025 7:41
20050923X01516 ,9/13/2025 4:41
20051007X01601 ,9/13/2025 7:41
20051004X01572 ,9/13/2025 8:41
20051013X01638 ,9/13/2025 7:41
20051006X01589 ,9/13/2025 6:41
20050926X01530 ,9/13/2025 4:41
20051012X01619 ,9/13/2025 9:41
20051018X01672 ,9/12/2025 8:41
20051007X01598 ,9/12/2025 5:41
20050928X01541 ,9/12/2025 9:41
20050921X01499 ,9/12/2025 8:41
20050915X01465 ,9/11/2025 7:41
20051109X01812 ,9/11/2025 6:41
20051006X01590 ,9/11/2025 9:41
20051012X01624 ,9/11/2025 7:41
20050923X01524 ,9/11/2025 4:41
20050913X01447 ,9/11/2025 8:41
20051017X01661 ,9/10/2025 9:41
20051011X01614 ,9/10/2025 4:41
20051012X01620 ,9/10/2025 9:41
20051013X01640 ,9/10/2025 8:41
20050921X01498 ,9/10/2025 5:41
20051104X01787 ,9/10/2025 7:41
20050915X01464 ,9/10/2025 7:41
20051108X01805 ,9/10/2025 8:41
20050915X01473 ,9/10/2025 6:41
20050914X01456 ,9/10/2025 8:41
20050916X01481 ,9/10/2025 5:41
20050916X01480 ,9/9/2025 5:41
20051018X01681 ,9/9/2025 8:41
20051012X01625 ,9/9/2025 5:41
20051005X01586 ,9/9/2025 9:41
20051004X01575 ,9/9/2025 7:41
20050928X01543 ,9/9/2025 5:41
20050921X01505 ,9/9/2025 6:41
20050919X01492 ,9/9/2025 4:41
20051013X01639 ,9/8/2025 6:41
20050913X01441 ,9/8/2025 7:41
20050914X01455 ,9/8/2025 9:41
20050909X01430 ,9/7/2025 6:41
20050920X01497 ,9/7/2025 9:41
20050930X01554 ,9/7/2025 6:41
20090617X33215 ,9/7/2025 6:41
20051005X01584 ,9/7/2025 6:41
20051005X01585 ,9/7/2025 6:41
20050928X01542 ,9/7/2025 9:41
20050912X01436 ,9/7/2025 4:41
20050923X01520 ,9/6/2025 9:41
20051005X01582 ,9/6/2025 6:41
20051004X01573 ,9/6/2025 9:41
20050917X01489 ,9/6/2025 8:41
20051128X01894 ,9/6/2025 9:41
20050906X01386 ,9/5/2025 6:41
20051011X01611 ,9/5/2025 7:41
20051108X01806 ,9/5/2025 6:41
20051008X01606 ,9/5/2025 9:41
20051013X01633 ,9/5/2025 7:41
20051006X01587 ,9/5/2025 4:41
20050916X01483 ,9/5/2025 8:41
20050915X01462 ,9/5/2025 4:41
20050912X01434 ,9/4/2025 4:41
20051008X01604 ,9/4/2025 8:41
20050923X01523 ,9/4/2025 5:41
20050909X01429 ,9/4/2025 4:41
20050909X01427 ,9/4/2025 9:41
20060109X00032 ,9/4/2025 6:41
20050906X01387 ,9/3/2025 7:41
20051109X01813 ,9/3/2025 5:41
20051006X01591 ,9/3/2025 4:41
20051004X01570 ,9/3/2025 9:41
20051013X01635 ,9/3/2025 4:41
20050912X01433 ,9/2/2025 5:41
20050912X01431 ,9/2/2025 9:41
20050912X01432 ,9/2/2025 7:41
20050908X01420 ,9/2/2025 5:41
20050914X01457 ,9/2/2025 5:41
20050913X01438 ,9/2/2025 9:41
20050909X01428 ,9/2/2025 4:41
20050907X01396 ,9/1/2025 9:41
20050913X01446 ,9/1/2025 5:41
20050927X01535 ,9/1/2025 4:41
20050930X01556 ,9/1/2025 5:41
20050930X01558 ,9/1/2025 7:41
20051013X01646 ,9/1/2025 8:41
20050909X01421 ,9/1/2025 4:41
20051101X01769 ,8/31/2025 7:41
20050930X01559 ,8/31/2025 5:41
20050909X01422 ,8/31/2025 7:41
20051025X01722 ,8/31/2025 8:41
20050915X01471 ,8/31/2025 9:41
20050909X01426 ,8/31/2025 9:41
20050906X01388 ,8/31/2025 7:41
20050901X01363 ,8/31/2025 6:41
20050906X01381 ,8/31/2025 4:41
20050906X01389 ,8/30/2025 6:41
20050928X01544 ,8/30/2025 7:41
20050930X01552 ,8/29/2025 6:41
20050913X01445 ,8/29/2025 5:41
20050901X01366 ,8/29/2025 9:41
20050901X01366 ,8/29/2025 9:41
20050901X01367 ,8/29/2025 8:41
20050901X01353 ,8/28/2025 8:41
20050829X01319 ,8/28/2025 7:41
20050902X01379 ,8/28/2025 8:41
20050913X01440 ,8/28/2025 8:41
20050923X01519 ,8/28/2025 9:41
20050926X01526 ,8/28/2025 5:41
20051004X01579 ,8/28/2025 4:41
20050915X01470 ,8/28/2025 7:41
20050916X01476 ,8/28/2025 7:41
20050929X01546 ,8/27/2025 7:41
20051004X01569 ,8/27/2025 8:41
20050914X01453 ,8/27/2025 5:41
20050914X01454 ,8/27/2025 4:41
20050902X01380 ,8/27/2025 6:41
20050901X01358 ,8/27/2025 9:41
20050901X01365 ,8/27/2025 6:41
20050908X01409 ,8/26/2025 9:41
20050917X01488 ,8/26/2025 7:41
20050906X01390 ,8/25/2025 5:41
20050831X01340 ,8/25/2025 9:41
20051008X01605 ,8/25/2025 9:41
20051019X01692 ,8/25/2025 8:41
20050916X01475 ,8/24/2025 5:41
20050831X01335 ,8/24/2025 9:41
20050901X01364 ,8/24/2025 8:41
20050915X01472 ,8/23/2025 7:41
20051026X01726 ,8/23/2025 9:41
20051019X01690 ,8/23/2025 7:41
20050926X01525 ,8/23/2025 4:41
20050831X01338 ,8/23/2025 6:41
20050916X01487 ,8/22/2025 6:41
20050916X01477 ,8/22/2025 9:41
20050916X01479 ,8/22/2025 5:41
20050831X01349 ,8/22/2025 9:41
20050831X01341 ,8/22/2025 9:41
20050902X01377 ,8/22/2025 9:41
20050902X01378 ,8/22/2025 5:41
20050902X01374 ,8/21/2025 7:41
20050831X01339 ,8/21/2025 4:41
20050825X01312 ,8/21/2025 8:41
20050825X01314 ,8/21/2025 5:41
20050901X01356 ,8/21/2025 4:41
20050916X01486 ,8/21/2025 7:41
20051004X01578 ,8/21/2025 4:41
20050914X01458 ,8/21/2025 7:41
20050915X01468 ,8/20/2025 6:41
20050914X01450 ,8/20/2025 4:41
20060111X00046 ,8/20/2025 8:41
20050921X01500 ,8/20/2025 5:41
20050916X01482 ,8/20/2025 4:41
20050831X01336 ,8/20/2025 7:41
20050825X01311 ,8/20/2025 7:41
20050829X01320 ,8/20/2025 9:41
20050902X01375 ,8/20/2025 5:41
20050901X01369 ,8/20/2025 5:41
20050901X01370 ,8/20/2025 5:41
20050824X01305 ,8/20/2025 8:41
20050824X01306 ,8/20/2025 4:41
20050823X01297 ,8/19/2025 5:41
20050829X01325 ,8/19/2025 7:41
20050901X01361 ,8/19/2025 8:41
20050921X01501 ,8/19/2025 8:41
20051004X01577 ,8/19/2025 9:41
20071127X01850 ,8/19/2025 4:41
20050913X01448 ,8/19/2025 9:41
20050908X01411 ,8/19/2025 7:41
20050830X01331 ,8/18/2025 4:41
20050901X01357 ,8/18/2025 7:41
20050901X01368 ,8/17/2025 9:41
20050831X01344 ,8/17/2025 5:41
20050818X01275 ,8/17/2025 7:41
20050913X01442 ,8/17/2025 6:41
20051020X01701 ,8/17/2025 4:41
20050922X01508 ,8/17/2025 8:41
20051004X01576 ,8/16/2025 5:41
20051013X01649 ,8/16/2025 5:41
20050914X01452 ,8/16/2025 5:41
20050831X01337 ,8/16/2025 9:41
20050825X01310 ,8/16/2025 4:41
20050914X01451 ,8/16/2025 5:41
20050817X01271 ,8/15/2025 9:41
20051017X01655 ,8/15/2025 6:41
20050921X01503 ,8/14/2025 7:41
20050916X01484 ,8/14/2025 7:41
20050913X01439 ,8/14/2025 9:41
20050825X01309 ,8/14/2025 9:41
20050830X01333 ,8/14/2025 6:41
20050817X01268 ,8/14/2025 8:41
20050817X01262 ,8/14/2025 6:41
20050823X01299 ,8/14/2025 8:41
20050822X01295 ,8/13/2025 6:41
20050818X01274 ,8/13/2025 4:41
20050819X01282 ,8/13/2025 7:41
20050819X01283 ,8/13/2025 8:41
20050816X01257 ,8/13/2025 9:41
20050816X01253 ,8/13/2025 5:41
20051006X01592 ,8/13/2025 9:41
20051012X01623 ,8/13/2025 4:41
20050817X01270 ,8/13/2025 7:41
20051028X01751 ,8/13/2025 6:41
20050829X01324 ,8/12/2025 5:41
20051011X01617 ,8/12/2025 8:41
20050831X01342 ,8/12/2025 5:41
20050831X01348 ,8/12/2025 7:41
20051006X01588 ,8/12/2025 7:41
20050820X01292 ,8/12/2025 5:41
20050817X01263 ,8/11/2025 9:41
20050818X01280 ,8/11/2025 4:41
20050816X01255 ,8/11/2025 7:41
20051011X01618 ,8/11/2025 9:41
20051012X01629 ,8/11/2025 9:41
20051011X01615 ,8/10/2025 9:41
20050825X01308 ,8/10/2025 8:41
20051011X01609 ,8/10/2025 8:41
20050901X01354 ,8/10/2025 9:41
20050815X01246 ,8/10/2025 9:41
20050815X01247 ,8/10/2025 4:41
20050831X01350 ,8/10/2025 4:41
20050817X01264 ,8/10/2025 6:41
20050913X01444 ,8/9/2025 4:41
20050829X01326 ,8/9/2025 7:41
20050906X01382 ,8/9/2025 4:41
20050815X01248 ,8/9/2025 5:41
20050912X01437 ,8/9/2025 5:41
20050909X01423 ,8/9/2025 9:41
20050907X01406 ,8/9/2025 7:41
20050907X01407 ,8/8/2025 6:41
20050908X01418 ,8/8/2025 8:41
20051011X01616 ,8/8/2025 5:41
20050902X01373 ,8/8/2025 7:41
20050901X01351 ,8/8/2025 7:41
20050913X01443 ,8/8/2025 7:41
20050817X01265 ,8/8/2025 7:41
20050818X01273 ,8/8/2025 4:41
20050825X01313 ,8/8/2025 4:41
20050825X01313 ,8/8/2025 5:41
20050823X01298 ,8/7/2025 5:41
20050823X01303 ,8/7/2025 9:41
20050811X01221 ,8/7/2025 8:41
20050817X01261 ,8/7/2025 6:41
20050829X01323 ,8/7/2025 9:41
20050819X01285 ,8/7/2025 9:41
20050816X01250 ,8/7/2025 5:41
20050816X01256 ,8/7/2025 5:41
20050816X01251 ,8/7/2025 9:41
20050914X01449 ,8/7/2025 5:41
20050812X01232 ,8/7/2025 6:41
20060403X00378 ,8/6/2025 5:41
20050811X01216 ,8/6/2025 8:41
20050908X01413 ,8/6/2025 4:41
20050908X01410 ,8/6/2025 4:41
20051117X01851 ,8/6/2025 6:41
20051117X01851 ,8/6/2025 8:41
20050816X01252 ,8/6/2025 7:41
20050815X01242 ,8/6/2025 4:41
20050812X01233 ,8/6/2025 5:41
20050826X01317 ,8/6/2025 6:41
20050825X01316 ,8/6/2025 9:41
20050810X01199 ,8/6/2025 8:41
20050810X01208 ,8/6/2025 7:41
20050810X01210 ,8/6/2025 4:41
20050811X01219 ,8/6/2025 9:41
20050811X01220 ,8/6/2025 8:41
20050823X01301 ,8/6/2025 7:41
20050823X01302 ,8/6/2025 8:41
20050809X01183 ,8/6/2025 4:41
20050906X01383 ,8/6/2025 7:41
20051102X01774 ,8/6/2025 4:41
20051012X01626 ,8/5/2025 7:41
20050901X01359 ,8/5/2025 6:41
20050809X01187 ,8/5/2025 7:41
20050808X01182 ,8/5/2025 5:41
20050819X01290 ,8/5/2025 8:41
20050810X01207 ,8/5/2025 8:41
20050811X01231 ,8/5/2025 5:41
20050902X01376 ,8/5/2025 8:41
20050830X01332 ,8/5/2025 8:41
20050908X01417 ,8/5/2025 6:41
20050908X01416 ,8/4/2025 8:41
20050830X01328 ,8/4/2025 7:41
20050818X01278 ,8/4/2025 4:41
20050818X01279 ,8/4/2025 7:41
20050810X01200 ,8/4/2025 8:41
20050810X01200 ,8/4/2025 9:41
20050810X01201 ,8/4/2025 8:41
20050822X01296 ,8/4/2025 9:41
20050823X01300 ,8/4/2025 8:41
20050810X01197 ,8/4/2025 7:41
20050810X01193 ,8/4/2025 4:41
20050907X01395 ,8/4/2025 9:41
20050811X01223 ,8/3/2025 4:41
20050829X01322 ,8/3/2025 6:41
20050812X01238 ,8/3/2025 7:41
20050817X01269 ,8/3/2025 6:41
20050817X01269 ,8/3/2025 7:41
20050909X01424 ,8/2/2025 8:41
20050825X01307 ,8/2/2025 6:41
20050831X01346 ,8/2/2025 4:41
20050812X01234 ,8/2/2025 9:41
20050810X01209 ,8/2/2025 5:41
20050906X01393 ,8/2/2025 8:41
20050901X01362 ,8/1/2025 6:41
20050806X01177 ,8/1/2025 6:41
20050806X01178 ,8/1/2025 4:41
20050819X01286 ,8/1/2025 4:41
20050825X01315 ,8/1/2025 6:41
20050908X01419 ,8/1/2025 4:41
20050907X01408 ,8/1/2025 4:41
20050804X01159 ,8/1/2025 4:41
20050804X01154 ,8/1/2025 8:41
20050906X01385 ,8/1/2025 4:41
20051012X01628 ,8/1/2025 4:41
20050909X01425 ,7/31/2025 4:41
20050907X01402 ,7/31/2025 5:41
20050907X01401 ,7/31/2025 6:41
20050810X01205 ,7/31/2025 4:41
20050906X01392 ,7/31/2025 9:41
20050901X01352 ,7/31/2025 4:41
20060112X00061 ,7/31/2025 6:41
20050819X01287 ,7/30/2025 4:41
20050921X01504 ,7/30/2025 8:41
20050811X01222 ,7/30/2025 4:41
20050831X01345 ,7/30/2025 6:41
20050805X01171 ,7/30/2025 9:41
20050811X01212 ,7/30/2025 5:41
20050801X01122 ,7/30/2025 9:41
20050804X01160 ,7/30/2025 5:41
20050805X01164 ,7/30/2025 4:41
20050810X01198 ,7/30/2025 6:41
20050908X01415 ,7/30/2025 4:41
20050916X01474 ,7/30/2025 9:41
20050804X01157 ,7/29/2025 5:41
20050804X01158 ,7/29/2025 6:41
20050829X01318 ,7/29/2025 8:41
20050815X01243 ,7/29/2025 4:41
20050906X01384 ,7/29/2025 6:41
20060415X00445 ,7/29/2025 8:41
20050902X01371 ,7/28/2025 7:41
20050902X01372 ,7/28/2025 5:41
20050830X01327 ,7/28/2025 6:41
20050818X01277 ,7/28/2025 4:41
20050810X01202 ,7/28/2025 4:41
20050805X01172 ,7/28/2025 5:41
20050810X01194 ,7/28/2025 5:41
20050802X01148 ,7/28/2025 6:41
20050922X01507 ,7/28/2025 4:41
20050801X01124 ,7/27/2025 5:41
20050810X01195 ,7/27/2025 7:41
20050830X01330 ,7/27/2025 6:41
20050801X01130 ,7/27/2025 5:41
20050819X01289 ,7/27/2025 5:41
20050819X01281 ,7/26/2025 5:41
20050801X01131 ,7/26/2025 5:41
20050805X01169 ,7/26/2025 9:41
20050811X01218 ,7/26/2025 7:41
20050908X01414 ,7/26/2025 6:41
20050907X01399 ,7/26/2025 9:41
20050829X01321 ,7/26/2025 7:41
20050921X01502 ,7/26/2025 9:41
20050801X01127 ,7/25/2025 6:41
20050727X01110 ,7/25/2025 5:41
20050817X01266 ,7/25/2025 9:41
20050906X01391 ,7/25/2025 6:41
20050728X01114 ,7/24/2025 9:41
20050803X01151 ,7/24/2025 5:41
20050831X01343 ,7/24/2025 6:41
20050728X01111 ,7/24/2025 4:41
20050727X01106 ,7/24/2025 8:41
20050727X01108 ,7/24/2025 5:41
20050802X01137 ,7/24/2025 8:41
20050801X01123 ,7/24/2025 9:41
20050801X01121 ,7/24/2025 4:41
20050802X01145 ,7/23/2025 7:41
20050802X01138 ,7/23/2025 6:41
20050725X01083 ,7/23/2025 6:41
20050907X01398 ,7/23/2025 4:41
20050811X01224 ,7/22/2025 5:41
20050820X01293 ,7/22/2025 7:41
20050802X01141 ,7/22/2025 4:41
20050830X01334 ,7/22/2025 5:41
20050810X01196 ,7/21/2025 5:41
20050817X01267 ,7/21/2025 7:41
20050816X01259 ,7/21/2025 5:41
20050811X01226 ,7/21/2025 8:41
20050727X01107 ,7/21/2025 4:41
20050726X01100 ,7/20/2025 9:41
20050908X01412 ,7/20/2025 9:41
20050805X01166 ,7/20/2025 5:41
20050916X01485 ,7/20/2025 7:41
20051008X01603 ,7/20/2025 7:41
20050810X01188 ,7/20/2025 7:41
20050801X01132 ,7/20/2025 9:41
20050801X01126 ,7/20/2025 8:41
20050810X01203 ,7/19/2025 7:41
20050820X01291 ,7/19/2025 8:41
20050811X01227 ,7/19/2025 4:41
20050811X01225 ,7/19/2025 6:41
20050720X01066 ,7/19/2025 9:41
20050726X01099 ,7/19/2025 8:41
20050727X01105 ,7/19/2025 8:41
20050728X01117 ,7/18/2025 8:41
20050728X01112 ,7/18/2025 7:41
20050907X01405 ,7/18/2025 9:41
20050811X01217 ,7/18/2025 7:41
20050811X01214 ,7/18/2025 7:41
20050805X01168 ,7/18/2025 9:41
20050810X01204 ,7/17/2025 7:41
20050801X01128 ,7/17/2025 4:41
20050718X01045 ,7/17/2025 7:41
20050729X01119 ,7/17/2025 5:41
20050721X01068 ,7/17/2025 4:41
20051129X01901 ,7/17/2025 6:41
20050725X01096 ,7/16/2025 8:41
20050815X01240 ,7/16/2025 9:41
20050802X01144 ,7/16/2025 9:41
20050915X01466 ,7/16/2025 5:41
20050719X01051 ,7/16/2025 6:41
20050719X01057 ,7/16/2025 5:41
20050811X01228 ,7/16/2025 7:41
20050824X01304 ,7/16/2025 9:41
20050816X01258 ,7/16/2025 6:41
20050822X01294 ,7/16/2025 6:41
20050805X01167 ,7/15/2025 5:41
20050812X01239 ,7/15/2025 9:41
20050811X01230 ,7/15/2025 5:41
20050818X01272 ,7/15/2025 8:41
20050718X01039 ,7/15/2025 6:41
20050802X01146 ,7/15/2025 9:41
20050803X01152 ,7/14/2025 6:41
20050907X01403 ,7/14/2025 8:41
20050907X01404 ,7/14/2025 5:41
20050727X01104 ,7/14/2025 4:41
20050718X01040 ,7/14/2025 6:41
20050722X01079 ,7/14/2025 6:41
20050805X01176 ,7/14/2025 7:41
20050831X01347 ,7/14/2025 7:41
20050831X01347 ,7/14/2025 9:41
20050901X01360 ,7/14/2025 4:41
20050804X01153 ,7/14/2025 9:41
20050801X01125 ,7/14/2025 7:41
20050907X01397 ,7/14/2025 9:41
20050808X01179 ,7/13/2025 4:41
20050805X01173 ,7/13/2025 8:41
20050718X01046 ,7/13/2025 5:41
20050923X01522 ,7/13/2025 5:41
20050722X01078 ,7/12/2025 5:41
20050714X01020 ,7/12/2025 5:41
20050714X01023 ,7/12/2025 7:41
20050811X01229 ,7/12/2025 9:41
20050812X01235 ,7/12/2025 6:41
20050816X01254 ,7/12/2025 4:41
20050719X01053 ,7/11/2025 8:41
20050811X01215 ,7/11/2025 6:41
20051028X01749 ,7/11/2025 5:41
20050726X01098 ,7/10/2025 8:41
20050726X01098 ,7/10/2025 9:41
20050713X01010 ,7/10/2025 4:41
20050713X01010 ,7/10/2025 4:41
20050715X01029 ,7/10/2025 9:41
20050714X01013 ,7/10/2025 6:41
20050805X01165 ,7/10/2025 4:41
20050809X01185 ,7/9/2025 8:41
20050816X01249 ,7/9/2025 6:41
20050713X01002 ,7/9/2025 5:41
20050713X00997 ,7/9/2025 9:41
20050713X00999 ,7/9/2025 7:41
20050715X01028 ,7/9/2025 8:41
20050906X01394 ,7/9/2025 7:41
20050714X01021 ,7/9/2025 4:41
20050719X01061 ,7/9/2025 9:41
20050912X01435 ,7/8/2025 8:41
20050801X01120 ,7/8/2025 5:41
20050715X01032 ,7/8/2025 6:41
20050713X00998 ,7/8/2025 9:41
20050901X01355 ,7/8/2025 7:41
20050713X01012 ,7/8/2025 4:41
20050714X01022 ,7/7/2025 6:41
20050712X00993 ,7/7/2025 5:41
20050805X01163 ,7/7/2025 9:41
20050721X01069 ,7/7/2025 5:41
20050727X01109 ,7/6/2025 8:41
20050722X01080 ,7/6/2025 4:41
20050916X01478 ,7/6/2025 4:41
20050810X01206 ,7/6/2025 4:41
20050812X01236 ,7/6/2025 9:41
20050712X00990 ,7/6/2025 7:41
20050712X00992 ,7/6/2025 4:41
20050718X01049 ,7/6/2025 6:41
20050719X01055 ,7/5/2025 7:41
20050714X01026 ,7/5/2025 5:41
20050718X01041 ,7/5/2025 7:41
20050714X01018 ,7/5/2025 8:41
20050707X00947 ,7/5/2025 7:41
20050804X01161 ,7/5/2025 5:41
20050804X01162 ,7/4/2025 5:41
20050803X01149 ,7/4/2025 6:41
20050708X00957 ,7/4/2025 9:41
20050711X00980 ,7/4/2025 6:41
20050801X01129 ,7/4/2025 9:41
