FlightNumber,PurposeofFlight,From,To,DepartureTime,ArrivalTime,FlyingHours,Date,PilotID,AircraftID,AccidentNumber,Fuel_consumption
20060616X00756 , Instructional ,Miami,Boston,5/19/2006 3:41,5/19/2006 6:41,3, 05/19/2006 ,3240,3240, SEA06CA102 ,1305
20060621X00792 , Personal ,Boston,Miami,5/19/2006 3:41,5/19/2006 8:41,5, 05/19/2006 ,3241,3241, ANC06CA057 ,2295
20060725X01016 , Personal ,Miami,Atlanta,5/19/2006 3:41,5/19/2006 9:41,6, 05/19/2006 ,3242,3242, DFW06CA133 ,4139
20060523X00607 , Personal ,Miami,Seattle,5/19/2006 3:41,5/19/2006 8:41,5, 05/19/2006 ,3243,3243, ANC06LA056 ,4259
20060621X00785 , Personal ,Seattle,Boston,5/19/2006 3:41,5/19/2006 5:41,2, 05/19/2006 ,3244,3244, ANC06LA072 ,557
20060626X00817 , Aerial Application ,Denver,Boston,5/19/2006 3:41,5/19/2006 7:41,4, 05/19/2006 ,3245,3245, DFW06CA137 ,2059
20060816X01181 , Personal ,Denver,Seattle,5/19/2006 3:41,5/19/2006 7:41,4, 05/19/2006 ,3246,3246, LAX06CA176 ,2035
20060803X01084 , Instructional ,Denver,Boston,5/18/2006 3:41,5/18/2006 6:41,3, 05/18/2006 ,3247,3247, LAX06CA174 ,4043
20060623X00809 , Instructional ,Miami,Denver,5/18/2006 3:41,5/18/2006 4:41,1, 05/18/2006 ,3248,3248, ATL06CA081 ,2066
20060627X00830 , Personal ,Boston,Denver,5/18/2006 3:41,5/18/2006 9:41,6, 05/18/2006 ,3249,3249, DFW06CA129 ,1497
20060707X00899 , Instructional ,Seattle,Atlanta,5/18/2006 3:41,5/18/2006 9:41,6, 05/18/2006 ,3250,3250, LAX06CA177 ,2121
20060620X00776 , Personal ,Miami,Denver,5/18/2006 3:41,5/18/2006 7:41,4, 05/18/2006 ,3251,3251, LAX06LA175 ,1619
20060526X00638 , Personal ,Denver,Atlanta,5/18/2006 3:41,5/18/2006 8:41,5, 05/18/2006 ,3252,3252, SEA06LA100 ,1994
20060602X00668 , Personal ,Boston,Seattle,5/18/2006 3:41,5/18/2006 8:41,5, 05/18/2006 ,3253,3253, LAX06LA178 ,3098
20060522X00596 ,  ,Seattle,Miami,5/18/2006 3:41,5/18/2006 9:41,6, 05/18/2006 ,3254,3254, ANC06IA054 ,4995
20060609X00725 , Personal ,Miami,Denver,5/18/2006 3:41,5/18/2006 8:41,5, 05/18/2006 ,3255,3255, MIA06LA109 ,3263
20060622X00803 , Aerial Application ,Denver,Miami,5/18/2006 3:41,5/18/2006 9:41,6, 05/18/2006 ,3256,3256, ANC06CA055 ,4658
20060619X00766 , Personal ,Boston,Seattle,5/18/2006 3:41,5/18/2006 6:41,3, 05/18/2006 ,3257,3257, DFW06CA128 ,4915
20060601X00665 , Aerial Application ,Denver,Miami,5/18/2006 3:41,5/18/2006 9:41,6, 05/18/2006 ,3258,3258, DFW06LA130A ,4540
20060601X00665 , Aerial Application ,Boston,Denver,5/18/2006 3:41,5/18/2006 4:41,1, 05/18/2006 ,3259,3259, DFW06LA130B ,2502
20060609X00728 , Personal ,Atlanta,Miami,5/17/2006 3:41,5/17/2006 4:41,1, 05/17/2006 ,3260,3260, SEA06CA099 ,1207
20060602X00675 ,  ,Seattle,Atlanta,5/17/2006 3:41,5/17/2006 5:41,2, 05/17/2006 ,3261,3261, SEA06IA105 ,2188
20060607X00710 , Personal ,Miami,Denver,5/17/2006 3:41,5/17/2006 8:41,5, 05/17/2006 ,3262,3262, DEN06CA077 ,4238
20060608X00715 , Instructional ,Denver,Boston,5/16/2006 3:41,5/16/2006 4:41,1, 05/16/2006 ,3263,3263, DFW06TA127 ,2003
20060628X00844 , Instructional ,Atlanta,Boston,5/16/2006 3:41,5/16/2006 6:41,3, 05/16/2006 ,3264,3264, MIA06CA111 ,1752
20060623X00808 , Business ,Atlanta,Seattle,5/16/2006 3:41,5/16/2006 7:41,4, 05/16/2006 ,3265,3265, ATL06CA080 ,3590
20060523X00608 , Aerial Application ,Denver,Miami,5/15/2006 3:41,5/15/2006 7:41,4, 05/15/2006 ,3266,3266, LAX06LA169 ,3069
20060522X00600 , Instructional ,Seattle,Denver,5/15/2006 3:41,5/15/2006 9:41,6, 05/15/2006 ,3267,3267, SEA06LA096 ,2994
20060523X00610 , Personal ,Boston,Atlanta,5/15/2006 3:41,5/15/2006 5:41,2, 05/15/2006 ,3268,3268, LAX06LA170 ,2546
20060602X00676 , Personal ,Miami,Seattle,5/15/2006 3:41,5/15/2006 8:41,5, 05/15/2006 ,3269,3269, SEA06CA095 ,921
20060601X00663 , Personal ,Miami,Atlanta,5/14/2006 3:41,5/14/2006 7:41,4, 05/14/2006 ,3270,3270, DFW06CA126 ,2947
20060531X00657 , Personal ,Denver,Atlanta,5/14/2006 3:41,5/14/2006 9:41,6, 05/14/2006 ,3271,3271, LAX06CA171 ,2755
20060609X00729 , Personal ,Boston,Miami,5/14/2006 3:41,5/14/2006 7:41,4, 05/14/2006 ,3272,3272, SEA06CA094 ,2762
20060608X00714 , Personal ,Seattle,Miami,5/14/2006 3:41,5/14/2006 7:41,4, 05/14/2006 ,3273,3273, DEN06CA078 ,2965
20060606X00687 , Instructional ,Atlanta,Seattle,5/14/2006 3:41,5/14/2006 4:41,1, 05/14/2006 ,3274,3274, NYC06CA116 ,3620
20060516X00577 , Personal ,Atlanta,Miami,5/14/2006 3:41,5/14/2006 8:41,5, 05/14/2006 ,3275,3275, ATL06LA079 ,1940
20060519X00589 , Executive/Corporate ,Denver,Seattle,5/14/2006 3:41,5/14/2006 9:41,6, 05/14/2006 ,3276,3276, MIA06LA108 ,3184
20060831X01272 ,  ,Miami,Atlanta,5/14/2006 3:41,5/14/2006 7:41,4, 05/14/2006 ,3277,3277, ANC06CA053 ,2558
20060721X00983 ,  ,Seattle,Atlanta,5/13/2006 3:41,5/13/2006 6:41,3, 05/13/2006 ,3278,3278, NYC06LA115 ,2605
20060626X00818 , Personal ,Boston,Miami,5/13/2006 3:41,5/13/2006 8:41,5, 05/13/2006 ,3279,3279, DFW06CA125 ,890
20060523X00612 , Business ,Seattle,Miami,5/13/2006 3:41,5/13/2006 5:41,2, 05/13/2006 ,3280,3280, CHI06FA128 ,2629
20060522X00602 ,  ,Boston,Denver,5/12/2006 3:41,5/12/2006 4:41,1, 05/12/2006 ,3281,3281, NYC06LA114 ,2509
20060518X00586 , Business ,Denver,Atlanta,5/12/2006 3:41,5/12/2006 5:41,2, 05/12/2006 ,3282,3282, DEN06LA076 ,1360
20060519X00588 , Personal ,Seattle,Miami,5/12/2006 3:41,5/12/2006 4:41,1, 05/12/2006 ,3283,3283, ATL06FA078 ,2885
20060616X00748 , Instructional ,Seattle,Atlanta,5/12/2006 3:41,5/12/2006 6:41,3, 05/12/2006 ,3284,3284, CHI06CA131 ,4457
20060612X00730 , Business ,Denver,Boston,5/11/2006 3:41,5/11/2006 7:41,4, 05/11/2006 ,3285,3285, CHI06CA129 ,2396
20060519X00590 , Personal ,Denver,Atlanta,5/11/2006 3:41,5/11/2006 8:41,5, 05/11/2006 ,3286,3286, MIA06LA107 ,4103
20060531X00647 , Aerial Application ,Boston,Seattle,5/11/2006 3:41,5/11/2006 8:41,5, 05/11/2006 ,3287,3287, LAX06CA168 ,3932
20060522X00601 , Positioning ,Seattle,Denver,5/10/2006 3:41,5/10/2006 9:41,6, 05/10/2006 ,3288,3288, NYC06LA112 ,2315
20060511X00550 , Personal ,Miami,Seattle,5/10/2006 3:41,5/10/2006 6:41,3, 05/10/2006 ,3289,3289, ATL06LA077 ,2296
20060516X00574 , Business ,Seattle,Miami,5/10/2006 3:41,5/10/2006 7:41,4, 05/10/2006 ,3290,3290, ATL06FA076 ,1338
20060609X00727 , Personal ,Atlanta,Denver,5/10/2006 3:41,5/10/2006 7:41,4, 05/10/2006 ,3291,3291, NYC06CA113 ,4907
20060619X00767 , Aerial Application ,Denver,Atlanta,5/10/2006 3:41,5/10/2006 7:41,4, 05/10/2006 ,3292,3292, DFW06CA123 ,3947
20060621X00786 , Business ,Denver,Boston,5/10/2006 3:41,5/10/2006 9:41,6, 05/10/2006 ,3293,3293, ANC06CA052 ,4703
20060626X00819 , Executive/Corporate ,Boston,Denver,5/10/2006 3:41,5/10/2006 7:41,4, 05/10/2006 ,3294,3294, DFW06CA124 ,4334
20060519X00591 , Personal ,Denver,Boston,5/10/2006 3:41,5/10/2006 8:41,5, 05/10/2006 ,3295,3295, MIA06LA106 ,1433
20060621X00788 , Personal ,Miami,Atlanta,5/9/2006 3:41,5/9/2006 7:41,4, 05/09/2006 ,3296,3296, ANC06CA051 ,736
20060607X00709 , Personal ,Miami,Boston,5/9/2006 3:41,5/9/2006 7:41,4, 05/09/2006 ,3297,3297, DEN06CA075 ,3930
20060607X00708 , Personal ,Atlanta,Miami,5/8/2006 3:41,5/8/2006 7:41,4, 05/08/2006 ,3298,3298, DEN06CA074 ,3853
20060511X00547 , Executive/Corporate ,Denver,Miami,5/8/2006 3:41,5/8/2006 7:41,4, 05/08/2006 ,3299,3299, MIA06LA105 ,944
20060517X00585 , Flight Test ,Boston,Seattle,5/8/2006 3:41,5/8/2006 6:41,3, 05/08/2006 ,3300,3300, DFW06LA122 ,1742
20060620X00774 , Personal ,Denver,Miami,5/8/2006 3:41,5/8/2006 6:41,3, 05/08/2006 ,3301,3301, LAX06LA166 ,4602
20060522X00597 , Personal ,Atlanta,Miami,5/8/2006 3:41,5/8/2006 6:41,3, 05/08/2006 ,3302,3302, DFW06CA120 ,1373
20060512X00562 , Personal ,Seattle,Boston,5/7/2006 3:41,5/7/2006 5:41,2, 05/07/2006 ,3303,3303, CHI06CA126 ,4498
20060602X00669 , Personal ,Boston,Seattle,5/7/2006 3:41,5/7/2006 7:41,4, 05/07/2006 ,3304,3304, LAX06LA164 ,3120
20060607X00701 , Instructional ,Seattle,Miami,5/7/2006 3:41,5/7/2006 4:41,1, 05/07/2006 ,3305,3305, CHI06CA134 ,1547
20060607X00694 , Personal ,Boston,Miami,5/7/2006 3:41,5/7/2006 6:41,3, 05/07/2006 ,3306,3306, NYC06CA111 ,3413
20060531X00653 , Instructional ,Atlanta,Miami,5/7/2006 3:41,5/7/2006 6:41,3, 05/07/2006 ,3307,3307, LAX06CA165 ,2902
20060601X00661 , Business ,Boston,Denver,5/7/2006 3:41,5/7/2006 8:41,5, 05/07/2006 ,3308,3308, DEN06CA073 ,3977
20060621X00787 , Personal ,Boston,Denver,5/7/2006 3:41,5/7/2006 8:41,5, 05/07/2006 ,3309,3309, ANC06CA050 ,2101
20060607X00692 , Flight Test ,Seattle,Miami,5/6/2006 3:41,5/6/2006 7:41,4, 05/06/2006 ,3310,3310, NYC06CA110 ,1897
20060608X00722 , Personal ,Boston,Miami,5/6/2006 3:41,5/6/2006 4:41,1, 05/06/2006 ,3311,3311, NYC06CA109 ,2063
20060627X00821 , Personal ,Denver,Miami,5/6/2006 3:41,5/6/2006 6:41,3, 05/06/2006 ,3312,3312, DFW06CA119 ,3952
20071127X01852 ,  ,Boston,Denver,5/5/2006 3:41,5/5/2006 4:41,1, 05/05/2006 ,3313,3313, DCA08WA014 ,2735
20060602X00677 , Personal ,Miami,Denver,5/5/2006 3:41,5/5/2006 7:41,4, 05/05/2006 ,3314,3314, SEA06CA097 ,4086
20060721X00982 , Personal ,Atlanta,Miami,5/5/2006 3:41,5/5/2006 6:41,3, 05/05/2006 ,3315,3315, NYC06CA108 ,669
20060516X00584 ,  ,Denver,Miami,5/5/2006 3:41,5/5/2006 8:41,5, 05/05/2006 ,3316,3316, DFW06LA118 ,3380
20060627X00834 , Instructional ,Miami,Boston,5/5/2006 3:41,5/5/2006 9:41,6, 05/05/2006 ,3317,3317, ATL06CA075 ,2159
20060531X00649 , Personal ,Miami,Denver,5/5/2006 3:41,5/5/2006 5:41,2, 05/05/2006 ,3318,3318, LAX06CA162 ,4818
20060525X00636 , Personal ,Denver,Miami,5/5/2006 3:41,5/5/2006 6:41,3, 05/05/2006 ,3319,3319, SEA06CA092 ,2536
20060525X00635 , Personal ,Seattle,Miami,5/4/2006 3:41,5/4/2006 9:41,6, 05/04/2006 ,3320,3320, SEA06CA091 ,4921
20060522X00603 , Instructional ,Denver,Miami,5/4/2006 3:41,5/4/2006 9:41,6, 05/04/2006 ,3321,3321, NYC06LA106 ,3458
20060510X00546 , Aerial Application ,Boston,Seattle,5/4/2006 3:41,5/4/2006 9:41,6, 05/04/2006 ,3322,3322, LAX06LA161 ,4564
20060511X00549 , Personal ,Boston,Miami,5/4/2006 3:41,5/4/2006 8:41,5, 05/04/2006 ,3323,3323, MIA06LA104 ,2002
20060512X00563 , Flight Test ,Seattle,Boston,5/4/2006 3:41,5/4/2006 9:41,6, 05/04/2006 ,3324,3324, CHI06IA127 ,4022
20060531X00650 , Personal ,Seattle,Miami,5/4/2006 3:41,5/4/2006 9:41,6, 05/04/2006 ,3325,3325, LAX06CA163 ,2749
20060608X00721 , Personal ,Atlanta,Boston,5/4/2006 3:41,5/4/2006 7:41,4, 05/04/2006 ,3326,3326, CHI06CA125 ,1437
20060530X00642 ,  ,Miami,Boston,5/4/2006 3:41,5/4/2006 9:41,6, 05/04/2006 ,3327,3327, DCA06RA040 ,3758
20060725X01004 ,  ,Boston,Atlanta,5/3/2006 3:41,5/3/2006 5:41,2, 05/03/2006 ,3328,3328, DCA06WA037 ,640
20060511X00552 , Personal ,Boston,Miami,5/3/2006 3:41,5/3/2006 8:41,5, 05/03/2006 ,3329,3329, DEN06WA072 ,1246
20060601X00660 , Instructional ,Atlanta,Denver,5/3/2006 3:41,5/3/2006 9:41,6, 05/03/2006 ,3330,3330, DEN06CA071 ,2433
20060531X00652 , Personal ,Miami,Denver,5/3/2006 3:41,5/3/2006 8:41,5, 05/03/2006 ,3331,3331, LAX06CA159 ,3574
20060511X00548 , Personal ,Boston,Miami,5/3/2006 3:41,5/3/2006 6:41,3, 05/03/2006 ,3332,3332, CHI06LA124 ,3549
20060510X00545 , Personal ,Miami,Denver,5/3/2006 3:41,5/3/2006 9:41,6, 05/03/2006 ,3333,3333, LAX06LA158 ,1886
20081219X65319 ,  ,Seattle,Boston,5/3/2006 3:41,5/3/2006 5:41,2, 05/03/2006 ,3334,3334, ENG07WA003 ,564
20060525X00634 , Aerial Observation ,Atlanta,Seattle,5/3/2006 3:41,5/3/2006 6:41,3, 05/03/2006 ,3335,3335, SEA06CA090 ,2983
20060606X00686 , Instructional ,Miami,Atlanta,5/2/2006 3:41,5/2/2006 7:41,4, 05/02/2006 ,3336,3336, NYC06CA107 ,1777
20060627X00820 , Personal ,Boston,Miami,5/2/2006 3:41,5/2/2006 8:41,5, 05/02/2006 ,3337,3337, DFW06CA117 ,3404
20060627X00832 , Business ,Miami,Denver,5/2/2006 3:41,5/2/2006 7:41,4, 05/02/2006 ,3338,3338, ATL06CA073 ,3398
20060628X00842 , Personal ,Boston,Denver,5/1/2006 3:41,5/1/2006 5:41,2, 05/01/2006 ,3339,3339, MIA06CA101 ,3452
20060622X00794 ,  ,Miami,Denver,5/1/2006 3:41,5/1/2006 8:41,5, 05/01/2006 ,3340,3340, DCA06WA036 ,2269
20060705X00864 , Instructional ,Boston,Atlanta,5/1/2006 3:41,5/1/2006 7:41,4, 05/01/2006 ,3341,3341, DFW06WA114 ,3822
20060801X01064 , Aerial Application ,Atlanta,Boston,5/1/2006 3:41,5/1/2006 6:41,3, 05/01/2006 ,3342,3342, DFW06LA121 ,697
20060516X00582 , Business ,Miami,Atlanta,5/1/2006 3:41,5/1/2006 6:41,3, 05/01/2006 ,3343,3343, DFW06CA112 ,2627
20060510X00540 , Positioning ,Atlanta,Denver,5/1/2006 3:41,5/1/2006 7:41,4, 05/01/2006 ,3344,3344, LAX06FA156 ,4718
20060510X00541 , Personal ,Miami,Atlanta,4/30/2006 3:41,4/30/2006 4:41,1, 04/30/2006 ,3345,3345, LAX06LA153 ,4056
20060510X00542 ,  ,Miami,Atlanta,4/30/2006 3:41,4/30/2006 8:41,5, 04/30/2006 ,3346,3346, LAX06LA154 ,4193
20060510X00544 , Other Work Use ,Atlanta,Seattle,4/30/2006 3:41,4/30/2006 9:41,6, 04/30/2006 ,3347,3347, LAX06LA155 ,4043
20060602X00678 , Personal ,Boston,Seattle,4/30/2006 3:41,4/30/2006 6:41,3, 04/30/2006 ,3348,3348, SEA06CA098 ,4880
20060603X00679 , Instructional ,Miami,Boston,4/30/2006 3:41,4/30/2006 9:41,6, 04/30/2006 ,3349,3349, LAX06CA152 ,1239
20060607X00699 , Personal ,Denver,Miami,4/30/2006 3:41,4/30/2006 9:41,6, 04/30/2006 ,3350,3350, DFW06CA116 ,2234
20060531X00651 , Personal ,Denver,Seattle,4/30/2006 3:41,4/30/2006 6:41,3, 04/30/2006 ,3351,3351, LAX06CA157 ,838
20060605X00680 , Personal ,Miami,Denver,4/29/2006 3:41,4/29/2006 5:41,2, 04/29/2006 ,3352,3352, LAX06CA160 ,4950
20060510X00543 , Personal ,Miami,Atlanta,4/29/2006 3:41,4/29/2006 4:41,1, 04/29/2006 ,3353,3353, LAX06LA151 ,2912
20060509X00528 , Personal ,Seattle,Atlanta,4/29/2006 3:41,4/29/2006 7:41,4, 04/29/2006 ,3354,3354, ATL06WA074 ,4957
20060609X00723 ,  ,Atlanta,Miami,4/28/2006 3:41,4/28/2006 4:41,1, 04/28/2006 ,3355,3355, WAS06WA009 ,1416
20060628X00843 , Personal ,Atlanta,Miami,4/28/2006 3:41,4/28/2006 9:41,6, 04/28/2006 ,3356,3356, MIA06CA100 ,3777
20060803X01083 , Instructional ,Denver,Boston,4/28/2006 3:41,4/28/2006 7:41,4, 04/28/2006 ,3357,3357, LAX06CA173 ,1046
20060504X00512 , Aerial Application ,Seattle,Boston,4/28/2006 3:41,4/28/2006 5:41,2, 04/28/2006 ,3358,3358, ATL06LA072 ,4555
20060516X00583 , Aerial Application ,Boston,Seattle,4/28/2006 3:41,4/28/2006 7:41,4, 04/28/2006 ,3359,3359, DFW06CA113 ,1714
20060523X00604 , Personal ,Atlanta,Boston,4/28/2006 3:41,4/28/2006 6:41,3, 04/28/2006 ,3360,3360, MIA06CA099 ,811
20060525X00618 , Instructional ,Seattle,Miami,4/28/2006 3:41,4/28/2006 5:41,2, 04/28/2006 ,3361,3361, CHI06CA122 ,2629
20060531X00656 , Instructional ,Atlanta,Denver,4/28/2006 3:41,4/28/2006 6:41,3, 04/28/2006 ,3362,3362, LAX06CA150 ,4419
20060531X00655 , Instructional ,Atlanta,Miami,4/27/2006 3:41,4/27/2006 8:41,5, 04/27/2006 ,3363,3363, LAX06CA149 ,1622
20060525X00632 , Personal ,Miami,Boston,4/27/2006 3:41,4/27/2006 9:41,6, 04/27/2006 ,3364,3364, SEA06CA088 ,2837
20060504X00513 , Executive/Corporate ,Atlanta,Seattle,4/27/2006 3:41,4/27/2006 4:41,1, 04/27/2006 ,3365,3365, ATL06IA071 ,1316
20070814X01180 ,  ,Seattle,Boston,4/27/2006 3:41,4/27/2006 9:41,6, 04/27/2006 ,3366,3366, ENG06RA037 ,1406
20060525X00633 , Instructional ,Boston,Atlanta,4/26/2006 3:41,4/26/2006 5:41,2, 04/26/2006 ,3367,3367, SEA06CA089 ,641
20060525X00630 , Personal ,Denver,Seattle,4/26/2006 3:41,4/26/2006 7:41,4, 04/26/2006 ,3368,3368, SEA06CA086 ,1819
20060523X00605 , Personal ,Miami,Boston,4/25/2006 3:41,4/25/2006 8:41,5, 04/25/2006 ,3369,3369, MIA06CA097 ,4440
20060505X00515 , Personal ,Miami,Boston,4/25/2006 3:41,4/25/2006 4:41,1, 04/25/2006 ,3370,3370, MIA06FA098 ,3828
20060508X00522 ,  ,Boston,Seattle,4/25/2006 3:41,4/25/2006 9:41,6, 04/25/2006 ,3371,3371, DFW06LA115 ,1469
20060514X00570 , Personal ,Atlanta,Seattle,4/25/2006 3:41,4/25/2006 7:41,4, 04/25/2006 ,3372,3372, NYC06FA104 ,4603
20060601X00667 , Business ,Seattle,Boston,4/25/2006 3:41,4/25/2006 7:41,4, 04/25/2006 ,3373,3373, CHI06CA130 ,1063
20060509X00531 , Aerial Observation ,Seattle,Denver,4/25/2006 3:41,4/25/2006 9:41,6, 04/25/2006 ,3374,3374, CHI06MA121 ,4970
20060503X00499 , Other Work Use ,Seattle,Atlanta,4/25/2006 3:41,4/25/2006 9:41,6, 04/25/2006 ,3375,3375, SEA06WA085 ,3993
20060809X01131 ,  ,Seattle,Atlanta,4/25/2006 3:41,4/25/2006 7:41,4, 04/25/2006 ,3376,3376, ANC06LA049 ,2206
20060509X00532 , Personal ,Boston,Denver,4/24/2006 3:41,4/24/2006 5:41,2, 04/24/2006 ,3377,3377, CHI06LA119 ,4142
20060508X00520 , Personal ,Denver,Boston,4/24/2006 3:41,4/24/2006 7:41,4, 04/24/2006 ,3378,3378, ATL06LA070 ,3972
20060508X00521 , Personal ,Denver,Boston,4/24/2006 3:41,4/24/2006 4:41,1, 04/24/2006 ,3379,3379, ATL06LA069 ,2583
20060426X00488 , Personal ,Miami,Seattle,4/24/2006 3:41,4/24/2006 7:41,4, 04/24/2006 ,3380,3380, NYC06LA101 ,588
20060525X00629 , Personal ,Atlanta,Denver,4/24/2006 3:41,4/24/2006 8:41,5, 04/24/2006 ,3381,3381, SEA06CA084 ,2307
20060524X00616 , Personal ,Miami,Denver,4/23/2006 3:41,4/23/2006 9:41,6, 04/23/2006 ,3382,3382, LAX06CA146 ,2856
20060514X00571 , Instructional ,Boston,Miami,4/23/2006 3:41,4/23/2006 9:41,6, 04/23/2006 ,3383,3383, NYC06CA102 ,2198
20060515X00572 , Instructional ,Denver,Boston,4/23/2006 3:41,4/23/2006 9:41,6, 04/23/2006 ,3384,3384, LAX06CA145 ,4448
20060514X00568 , Personal ,Atlanta,Seattle,4/23/2006 3:41,4/23/2006 4:41,1, 04/23/2006 ,3385,3385, NYC06CA103 ,1620
20060427X00489 , Personal ,Miami,Boston,4/23/2006 3:41,4/23/2006 5:41,2, 04/23/2006 ,3386,3386, ANC06FA048A ,1363
20060427X00489 , Personal ,Miami,Denver,4/23/2006 3:41,4/23/2006 9:41,6, 04/23/2006 ,3387,3387, ANC06FA048B ,882
20060428X00491 ,  ,Boston,Seattle,4/23/2006 3:41,4/23/2006 9:41,6, 04/23/2006 ,3388,3388, DEN06IA068 ,1926
20060508X00526 , Personal ,Denver,Miami,4/23/2006 3:41,4/23/2006 8:41,5, 04/23/2006 ,3389,3389, LAX06FA148 ,4288
20060509X00533 , Personal ,Miami,Denver,4/23/2006 3:41,4/23/2006 9:41,6, 04/23/2006 ,3390,3390, LAX06LA147 ,4987
20060501X00492 , Personal ,Miami,Seattle,4/22/2006 3:41,4/22/2006 9:41,6, 04/22/2006 ,3391,3391, DFW06FA110 ,1095
20060525X00627 , Personal ,Denver,Boston,4/22/2006 3:41,4/22/2006 4:41,1, 04/22/2006 ,3392,3392, SEA06CA081 ,725
20060512X00566 , Personal ,Seattle,Denver,4/22/2006 3:41,4/22/2006 4:41,1, 04/22/2006 ,3393,3393, CHI06CA123 ,3247
20060516X00580 , Glider Tow ,Miami,Seattle,4/22/2006 3:41,4/22/2006 9:41,6, 04/22/2006 ,3394,3394, DFW06CA111 ,4517
20060511X00560 , Personal ,Denver,Miami,4/22/2006 3:41,4/22/2006 9:41,6, 04/22/2006 ,3395,3395, LAX06CA144 ,2860
20060510X00538 , Personal ,Denver,Seattle,4/22/2006 3:41,4/22/2006 9:41,6, 04/22/2006 ,3396,3396, DEN06CA069 ,1395
20060525X00637 , Instructional ,Miami,Atlanta,4/22/2006 3:41,4/22/2006 5:41,2, 04/22/2006 ,3397,3397, SEA06CA093 ,2334
20060525X00626 , Personal ,Seattle,Boston,4/21/2006 3:41,4/21/2006 6:41,3, 04/21/2006 ,3398,3398, SEA06CA080 ,4941
20060512X00565 , Personal ,Denver,Atlanta,4/21/2006 3:41,4/21/2006 7:41,4, 04/21/2006 ,3399,3399, CHI06CA118 ,3552
20060524X00615 , Positioning ,Atlanta,Boston,4/21/2006 3:41,4/21/2006 6:41,3, 04/21/2006 ,3400,3400, MIA06CA096 ,4338
20060502X00495 , Public Aircraft ,Boston,Seattle,4/21/2006 3:41,4/21/2006 6:41,3, 04/21/2006 ,3401,3401, ANC06TA047 ,1544
20060523X00609 , Personal ,Atlanta,Denver,4/21/2006 3:41,4/21/2006 5:41,2, 04/21/2006 ,3402,3402, DEN06LA070 ,2151
20060425X00483 , Personal ,Atlanta,Seattle,4/20/2006 3:41,4/20/2006 9:41,6, 04/20/2006 ,3403,3403, CHI06FA117 ,1060
20060425X00485 , Personal ,Miami,Boston,4/20/2006 3:41,4/20/2006 9:41,6, 04/20/2006 ,3404,3404, NYC06FA100 ,3651
20060425X00484 ,  ,Atlanta,Boston,4/19/2006 3:41,4/19/2006 5:41,2, 04/19/2006 ,3405,3405, DFW06LA093 ,4530
20060501X00494 , Personal ,Boston,Atlanta,4/19/2006 3:41,4/19/2006 4:41,1, 04/19/2006 ,3406,3406, CHI06MA115 ,3899
20060420X00462 , Personal ,Denver,Boston,4/19/2006 3:41,4/19/2006 8:41,5, 04/19/2006 ,3407,3407, DEN06LA067 ,4991
20060525X00624 , Instructional ,Boston,Atlanta,4/19/2006 3:41,4/19/2006 5:41,2, 04/19/2006 ,3408,3408, SEA06CA083 ,3991
20060525X00617 , Personal ,Denver,Atlanta,4/19/2006 3:41,4/19/2006 4:41,1, 04/19/2006 ,3409,3409, MIA06CA095 ,2226
20060516X00581 , Instructional ,Seattle,Boston,4/19/2006 3:41,4/19/2006 5:41,2, 04/19/2006 ,3410,3410, DFW06CA109 ,3818
20060515X00573 , Instructional ,Atlanta,Denver,4/19/2006 3:41,4/19/2006 7:41,4, 04/19/2006 ,3411,3411, LAX06CA143 ,1111
20060512X00564 , Personal ,Seattle,Boston,4/19/2006 3:41,4/19/2006 7:41,4, 04/19/2006 ,3412,3412, CHI06CA120 ,597
20060525X00631 ,  ,Seattle,Denver,4/19/2006 3:41,4/19/2006 8:41,5, 04/19/2006 ,3413,3413, SEA06CA087 ,3375
20060425X00482 ,  ,Atlanta,Seattle,4/19/2006 3:41,4/19/2006 4:41,1, 04/19/2006 ,3414,3414, DCA06WA035 ,1360
20060629X00852 , Instructional ,Boston,Atlanta,4/18/2006 3:41,4/18/2006 8:41,5, 04/18/2006 ,3415,3415, ATL06WA067A ,3573
20060629X00852 , Instructional ,Seattle,Miami,4/18/2006 3:41,4/18/2006 9:41,6, 04/18/2006 ,3416,3416, ATL06WA067B ,2512
20060503X00497 , Personal ,Seattle,Miami,4/18/2006 3:41,4/18/2006 6:41,3, 04/18/2006 ,3417,3417, SEA06CA078 ,1799
20060504X00505 , Public Aircraft - State ,Atlanta,Seattle,4/18/2006 3:41,4/18/2006 8:41,5, 04/18/2006 ,3418,3418, MIA06TA093 ,1604
20060420X00467 , Instructional ,Seattle,Denver,4/18/2006 3:41,4/18/2006 8:41,5, 04/18/2006 ,3419,3419, DFW06LA108 ,1957
20060602X00674 , Personal ,Boston,Atlanta,4/18/2006 3:41,4/18/2006 7:41,4, 04/18/2006 ,3420,3420, CHI06CA132 ,1390
20060420X00463 , Personal ,Boston,Denver,4/17/2006 3:41,4/17/2006 6:41,3, 04/17/2006 ,3421,3421, SEA06LA077 ,3885
20060428X00490 , Business ,Seattle,Atlanta,4/17/2006 3:41,4/17/2006 6:41,3, 04/17/2006 ,3422,3422, DEN06FA065 ,557
20060504X00509 , Personal ,Seattle,Miami,4/17/2006 3:41,4/17/2006 4:41,1, 04/17/2006 ,3423,3423, ANC06CA046 ,3803
